id,red,green,blue,barony,county,duchy,kingdom,empire,terrain,culture,religion,holding,map red,map green,map blue
5403,131,21,129,,,,,,,,,,,,
5404,173,24,2,,,,,,,,,,,,
5405,5,27,130,,,,,,,,,,,,
5406,47,30,3,,,,,,,,,,,,
5407,89,33,131,,,,,,,,,,,,
5408,131,36,4,,,,,,,,,,,,
5409,173,39,132,,,,,,,,,,,,
5410,5,42,5,,,,,,,,,,,,
5411,47,45,133,,,,,,,,,,,,
5412,89,48,6,,,,,,,,,,,,
5413,131,51,134,,,,,,,,,,,,
5414,173,54,7,,,,,,,,,,,,
5415,5,57,135,,,,,,,,,,,,
5416,47,60,8,,,,,,,,,,,,
5417,89,63,136,,,,,,,,,,,,
5418,131,66,9,,,,,,,,,,,,
5419,173,69,137,,,,,,,,,,,,
5420,5,72,10,,,,,,,,,,,,
5421,47,75,138,,,,,,,,,,,,
5422,89,78,11,,,,,,,,,,,,
5423,131,81,139,,,,,,,,,,,,
5424,173,84,12,,,,,,,,,,,,
5425,5,87,140,,,,,,,,,,,,
5426,47,90,13,,,,,,,,,,,,
5427,89,93,141,,,,,,,,,,,,
5428,131,96,14,,,,,,,,,,,,
5429,173,99,142,,,,,,,,,,,,
5430,5,102,15,,,,,,,,,,,,
5431,47,105,143,,,,,,,,,,,,
5432,89,108,16,,,,,,,,,,,,
5433,131,111,144,,,,,,,,,,,,
5434,173,114,17,,,,,,,,,,,,
5435,5,117,145,,,,,,,,,,,,
5436,47,120,18,,,,,,,,,,,,
5437,89,123,146,,,,,,,,,,,,
5438,131,126,19,,,,,,,,,,,,
5439,173,129,147,,,,,,,,,,,,
5440,5,132,20,,,,,,,,,,,,
5441,47,135,148,,,,,,,,,,,,
5442,89,138,21,,,,,,,,,,,,
5443,131,141,149,,,,,,,,,,,,
5444,173,144,22,,,,,,,,,,,,
5445,5,147,150,,,,,,,,,,,,
5446,47,150,23,,,,,,,,,,,,
5447,89,153,151,,,,,,,,,,,,
5448,131,156,24,,,,,,,,,,,,
5449,173,159,152,,,,,,,,,,,,
5450,5,162,25,,,,,,,,,,,,
5451,47,165,153,,,,,,,,,,,,
5452,89,168,26,,,,,,,,,,,,
5453,131,171,154,,,,,,,,,,,,
5454,173,174,27,,,,,,,,,,,,
5455,5,177,155,,,,,,,,,,,,
5456,47,180,28,,,,,,,,,,,,
5457,89,183,156,,,,,,,,,,,,
5458,131,186,29,,,,,,,,,,,,
5459,173,189,157,,,,,,,,,,,,
5460,5,192,30,,,,,,,,,,,,
5461,47,195,158,,,,,,,,,,,,
5462,89,198,31,,,,,,,,,,,,
5463,131,201,159,,,,,,,,,,,,
5464,173,204,32,,,,,,,,,,,,
5465,5,207,160,,,,,,,,,,,,
5466,47,210,33,,,,,,,,,,,,
5467,89,0,161,,,,,,,,,,,,
5468,131,3,34,,,,,,,,,,,,
5469,173,6,162,,,,,,,,,,,,
5470,5,9,35,,,,,,,,,,,,
5471,47,12,163,,,,,,,,,,,,
5472,89,15,36,,,,,,,,,,,,
5473,131,18,164,,,,,,,,,,,,
5474,173,21,37,,,,,,,,,,,,
5475,5,24,165,,,,,,,,,,,,
5476,47,27,38,,,,,,,,,,,,
5477,89,30,166,,,,,,,,,,,,
5478,131,33,39,,,,,,,,,,,,
5479,173,36,167,,,,,,,,,,,,
5480,5,39,40,,,,,,,,,,,,
5481,47,42,168,,,,,,,,,,,,
5482,89,45,41,,,,,,,,,,,,
5483,131,48,169,,,,,,,,,,,,
5484,173,51,42,,,,,,,,,,,,
5485,5,54,170,,,,,,,,,,,,
5486,47,57,43,,,,,,,,,,,,
5487,89,60,171,,,,,,,,,,,,
5488,131,63,44,,,,,,,,,,,,
5489,173,66,172,,,,,,,,,,,,
5490,5,69,45,,,,,,,,,,,,
5491,47,72,173,,,,,,,,,,,,
5492,89,75,46,,,,,,,,,,,,
5493,131,78,174,,,,,,,,,,,,
5494,173,81,47,,,,,,,,,,,,
5495,5,84,175,,,,,,,,,,,,
5496,47,87,48,,,,,,,,,,,,
5497,89,90,176,,,,,,,,,,,,
5498,131,93,49,,,,,,,,,,,,
5499,173,96,177,,,,,,,,,,,,
5500,5,99,50,,,,,,,,,,,,
5501,47,102,178,,,,,,,,,,,,
5502,89,105,51,,,,,,,,,,,,
5503,131,108,179,,,,,,,,,,,,
5504,173,111,52,,,,,,,,,,,,
5505,5,114,180,,,,,,,,,,,,
5506,47,117,53,,,,,,,,,,,,
5507,89,120,181,,,,,,,,,,,,
5508,131,123,54,,,,,,,,,,,,
5509,173,126,182,,,,,,,,,,,,
5510,5,129,55,,,,,,,,,,,,
5511,47,132,183,,,,,,,,,,,,
5512,89,135,56,,,,,,,,,,,,
5513,131,138,184,,,,,,,,,,,,
5514,173,141,57,,,,,,,,,,,,
5515,5,144,185,,,,,,,,,,,,
5516,47,147,58,,,,,,,,,,,,
5517,89,150,186,,,,,,,,,,,,
5518,131,153,59,,,,,,,,,,,,
5519,173,156,187,,,,,,,,,,,,
5520,5,159,60,,,,,,,,,,,,
5521,47,162,188,,,,,,,,,,,,
5522,89,165,61,,,,,,,,,,,,
5523,131,168,189,,,,,,,,,,,,
5524,173,171,62,,,,,,,,,,,,
5525,5,174,190,,,,,,,,,,,,
5526,47,177,63,,,,,,,,,,,,
5527,89,180,191,,,,,,,,,,,,
5528,131,183,64,,,,,,,,,,,,
5529,173,186,192,,,,,,,,,,,,
5530,5,189,65,,,,,,,,,,,,
5531,47,192,193,,,,,,,,,,,,
5532,89,195,66,,,,,,,,,,,,
5533,131,198,194,,,,,,,,,,,,
5534,173,201,67,,,,,,,,,,,,
5535,5,204,195,,,,,,,,,,,,
5536,47,207,68,,,,,,,,,,,,
5537,89,210,196,,,,,,,,,,,,
5538,131,0,69,,,,,,,,,,,,
5539,173,3,197,,,,,,,,,,,,
5540,5,6,70,,,,,,,,,,,,
5541,47,9,198,,,,,,,,,,,,
5542,89,12,71,,,,,,,,,,,,
5543,131,15,199,,,,,,,,,,,,
5544,173,18,72,,,,,,,,,,,,
5545,5,21,200,,,,,,,,,,,,
5546,47,24,73,,,,,,,,,,,,
5547,89,27,201,,,,,,,,,,,,
5548,131,30,74,,,,,,,,,,,,
5549,173,33,202,,,,,,,,,,,,
5550,5,36,75,,,,,,,,,,,,
5551,47,39,203,,,,,,,,,,,,
5552,89,42,76,,,,,,,,,,,,
5553,131,45,204,,,,,,,,,,,,
5554,173,48,77,,,,,,,,,,,,
5555,5,51,205,,,,,,,,,,,,
5556,47,54,78,,,,,,,,,,,,
5557,89,57,206,,,,,,,,,,,,
5558,131,60,79,,,,,,,,,,,,
5559,173,63,207,,,,,,,,,,,,
5560,5,66,80,,,,,,,,,,,,
5561,47,69,208,,,,,,,,,,,,
5562,89,72,81,,,,,,,,,,,,
5563,131,75,209,,,,,,,,,,,,
5564,173,78,82,,,,,,,,,,,,
5565,5,81,210,,,,,,,,,,,,
5566,47,84,83,,,,,,,,,,,,
5567,89,87,211,,,,,,,,,,,,
5568,131,90,84,,,,,,,,,,,,
5569,173,93,212,,,,,,,,,,,,
5570,5,96,85,,,,,,,,,,,,
5571,47,99,213,,,,,,,,,,,,
5572,89,102,86,,,,,,,,,,,,
5573,131,105,214,,,,,,,,,,,,
5574,173,108,87,,,,,,,,,,,,
5575,5,111,215,,,,,,,,,,,,
5576,47,114,88,,,,,,,,,,,,
5577,89,117,216,,,,,,,,,,,,
5578,131,120,89,,,,,,,,,,,,
5579,173,123,217,,,,,,,,,,,,
5580,5,126,90,,,,,,,,,,,,
5581,47,129,218,,,,,,,,,,,,
5582,89,132,91,,,,,,,,,,,,
5583,131,135,219,,,,,,,,,,,,
5584,173,138,92,,,,,,,,,,,,
5585,5,141,220,,,,,,,,,,,,
5586,47,144,93,,,,,,,,,,,,
5587,89,147,221,,,,,,,,,,,,
5588,131,150,94,,,,,,,,,,,,
5589,173,153,222,,,,,,,,,,,,
5590,5,156,95,,,,,,,,,,,,
5591,47,159,223,,,,,,,,,,,,
5592,89,162,96,,,,,,,,,,,,
5593,131,165,224,,,,,,,,,,,,
5594,173,168,97,,,,,,,,,,,,
5595,5,171,225,,,,,,,,,,,,
5596,47,174,98,,,,,,,,,,,,
5597,89,177,226,,,,,,,,,,,,
5598,131,180,99,,,,,,,,,,,,
5599,173,183,227,,,,,,,,,,,,
5600,5,186,0,,,,,,,,,,,,
5601,47,189,128,,,,,,,,,,,,
5602,89,192,1,,,,,,,,,,,,
5603,131,195,129,,,,,,,,,,,,
5604,173,198,2,,,,,,,,,,,,
5605,5,201,130,,,,,,,,,,,,
5606,47,204,3,,,,,,,,,,,,
5607,89,207,131,,,,,,,,,,,,
5608,131,210,4,,,,,,,,,,,,
5609,173,0,132,,,,,,,,,,,,
5610,5,3,5,,,,,,,,,,,,
5611,47,6,133,,,,,,,,,,,,
5612,89,9,6,,,,,,,,,,,,
5613,131,12,134,,,,,,,,,,,,
5614,173,15,7,,,,,,,,,,,,
5615,5,18,135,,,,,,,,,,,,
5616,47,21,8,,,,,,,,,,,,
5617,89,24,136,,,,,,,,,,,,
5618,131,27,9,,,,,,,,,,,,
5619,173,30,137,,,,,,,,,,,,
5620,5,33,10,,,,,,,,,,,,
5621,47,36,138,,,,,,,,,,,,
5622,89,39,11,,,,,,,,,,,,
5623,131,42,139,,,,,,,,,,,,
5624,173,45,12,,,,,,,,,,,,
5625,5,48,140,,,,,,,,,,,,
5626,47,51,13,,,,,,,,,,,,
5627,89,54,141,,,,,,,,,,,,
5628,131,57,14,,,,,,,,,,,,
5629,173,60,142,,,,,,,,,,,,
5630,5,63,15,,,,,,,,,,,,
5631,47,66,143,,,,,,,,,,,,
5632,89,69,16,,,,,,,,,,,,
5633,131,72,144,,,,,,,,,,,,
5634,173,75,17,,,,,,,,,,,,
5635,5,78,145,,,,,,,,,,,,
5636,47,81,18,,,,,,,,,,,,
5637,89,84,146,,,,,,,,,,,,
5638,131,87,19,,,,,,,,,,,,
5639,173,90,147,,,,,,,,,,,,
5640,5,93,20,,,,,,,,,,,,
5641,47,96,148,,,,,,,,,,,,
5642,89,99,21,,,,,,,,,,,,
5643,131,102,149,,,,,,,,,,,,
5644,173,105,22,,,,,,,,,,,,
5645,5,108,150,,,,,,,,,,,,
5646,47,111,23,,,,,,,,,,,,
5647,89,114,151,,,,,,,,,,,,
5648,131,117,24,,,,,,,,,,,,
5649,173,120,152,,,,,,,,,,,,
5650,5,123,25,,,,,,,,,,,,
5651,47,126,153,,,,,,,,,,,,
5652,89,129,26,,,,,,,,,,,,
5653,131,132,154,,,,,,,,,,,,
5654,173,135,27,,,,,,,,,,,,
5655,5,138,155,,,,,,,,,,,,
5656,47,141,28,,,,,,,,,,,,
5657,89,144,156,,,,,,,,,,,,
5658,131,147,29,,,,,,,,,,,,
5659,173,150,157,,,,,,,,,,,,
5660,5,153,30,,,,,,,,,,,,
5661,47,156,158,,,,,,,,,,,,
5662,89,159,31,,,,,,,,,,,,
5663,131,162,159,,,,,,,,,,,,
5664,173,165,32,,,,,,,,,,,,
5665,5,168,160,,,,,,,,,,,,
5666,47,171,33,,,,,,,,,,,,
5667,89,174,161,,,,,,,,,,,,
5668,131,177,34,,,,,,,,,,,,
5669,173,180,162,,,,,,,,,,,,
5670,5,183,35,,,,,,,,,,,,
5671,47,186,163,,,,,,,,,,,,
5672,89,189,36,,,,,,,,,,,,
5673,131,192,164,,,,,,,,,,,,
5674,173,195,37,,,,,,,,,,,,
5675,5,198,165,,,,,,,,,,,,
5676,47,201,38,,,,,,,,,,,,
5677,89,204,166,,,,,,,,,,,,
5678,131,207,39,,,,,,,,,,,,
5679,173,210,167,,,,,,,,,,,,
5680,5,0,40,,,,,,,,,,,,
5681,47,3,168,,,,,,,,,,,,
5682,89,6,41,,,,,,,,,,,,
5683,131,9,169,,,,,,,,,,,,
5684,173,12,42,,,,,,,,,,,,
5685,5,15,170,,,,,,,,,,,,
5686,47,18,43,,,,,,,,,,,,
5687,89,21,171,,,,,,,,,,,,
5688,131,24,44,,,,,,,,,,,,
5689,173,27,172,,,,,,,,,,,,
5690,5,30,45,,,,,,,,,,,,
5691,47,33,173,,,,,,,,,,,,
5692,89,36,46,,,,,,,,,,,,
5693,131,39,174,,,,,,,,,,,,
5694,173,42,47,,,,,,,,,,,,
5695,5,45,175,,,,,,,,,,,,
5696,47,48,48,,,,,,,,,,,,
5697,89,51,176,,,,,,,,,,,,
5698,131,54,49,,,,,,,,,,,,
5699,173,57,177,,,,,,,,,,,,
5700,5,60,50,,,,,,,,,,,,
5701,47,63,178,,,,,,,,,,,,
5702,89,66,51,,,,,,,,,,,,
5703,131,69,179,,,,,,,,,,,,
5704,173,72,52,,,,,,,,,,,,
5705,5,75,180,,,,,,,,,,,,
5706,47,78,53,,,,,,,,,,,,
5707,89,81,181,,,,,,,,,,,,
5708,131,84,54,,,,,,,,,,,,
5709,173,87,182,,,,,,,,,,,,
5710,5,90,55,,,,,,,,,,,,
5711,47,93,183,,,,,,,,,,,,
5712,89,96,56,,,,,,,,,,,,
5713,131,99,184,,,,,,,,,,,,
5714,173,102,57,,,,,,,,,,,,
5715,5,105,185,,,,,,,,,,,,
5716,47,108,58,,,,,,,,,,,,
5717,89,111,186,,,,,,,,,,,,
5718,131,114,59,,,,,,,,,,,,
5719,173,117,187,,,,,,,,,,,,
5720,5,120,60,,,,,,,,,,,,
5721,47,123,188,,,,,,,,,,,,
5722,89,126,61,,,,,,,,,,,,
5723,131,129,189,,,,,,,,,,,,
5724,173,132,62,,,,,,,,,,,,
5725,5,135,190,,,,,,,,,,,,
5726,47,138,63,,,,,,,,,,,,
5727,89,141,191,,,,,,,,,,,,
5728,131,144,64,,,,,,,,,,,,
5729,173,147,192,,,,,,,,,,,,
5730,5,150,65,,,,,,,,,,,,
5731,47,153,193,,,,,,,,,,,,
5732,89,156,66,,,,,,,,,,,,
5733,131,159,194,,,,,,,,,,,,
5734,173,162,67,,,,,,,,,,,,
5735,5,165,195,,,,,,,,,,,,
5736,47,168,68,,,,,,,,,,,,
5737,89,171,196,,,,,,,,,,,,
5738,131,174,69,,,,,,,,,,,,
5739,173,177,197,,,,,,,,,,,,
5740,5,180,70,,,,,,,,,,,,
5741,47,183,198,,,,,,,,,,,,
5742,89,186,71,,,,,,,,,,,,
5743,131,189,199,,,,,,,,,,,,
5744,173,192,72,,,,,,,,,,,,
5745,5,195,200,,,,,,,,,,,,
5746,47,198,73,,,,,,,,,,,,
5747,89,201,201,,,,,,,,,,,,
5748,131,204,74,,,,,,,,,,,,
5749,173,207,202,,,,,,,,,,,,
5750,5,210,75,,,,,,,,,,,,
5751,47,0,203,,,,,,,,,,,,
5752,89,3,76,,,,,,,,,,,,
5753,131,6,204,,,,,,,,,,,,
5754,173,9,77,,,,,,,,,,,,
5755,5,12,205,,,,,,,,,,,,
5756,47,15,78,,,,,,,,,,,,
5757,89,18,206,,,,,,,,,,,,
5758,131,21,79,,,,,,,,,,,,
5759,173,24,207,,,,,,,,,,,,
5760,5,27,80,,,,,,,,,,,,
5761,47,30,208,,,,,,,,,,,,
5762,89,33,81,,,,,,,,,,,,
5763,131,36,209,,,,,,,,,,,,
5764,173,39,82,,,,,,,,,,,,
5765,5,42,210,,,,,,,,,,,,
5766,47,45,83,,,,,,,,,,,,
5767,89,48,211,,,,,,,,,,,,
5768,131,51,84,,,,,,,,,,,,
5769,173,54,212,,,,,,,,,,,,
5770,5,57,85,,,,,,,,,,,,
5771,47,60,213,,,,,,,,,,,,
5772,89,63,86,,,,,,,,,,,,
5773,131,66,214,,,,,,,,,,,,
5774,173,69,87,,,,,,,,,,,,
5775,5,72,215,,,,,,,,,,,,
5776,47,75,88,,,,,,,,,,,,
5777,89,78,216,,,,,,,,,,,,
5778,131,81,89,,,,,,,,,,,,
5779,173,84,217,,,,,,,,,,,,
5780,5,87,90,,,,,,,,,,,,
5781,47,90,218,,,,,,,,,,,,
5782,89,93,91,,,,,,,,,,,,
5783,131,96,219,,,,,,,,,,,,
5784,173,99,92,,,,,,,,,,,,
5785,5,102,220,,,,,,,,,,,,
5786,47,105,93,,,,,,,,,,,,
5787,89,108,221,,,,,,,,,,,,
5788,131,111,94,,,,,,,,,,,,
5789,173,114,222,,,,,,,,,,,,
5790,5,117,95,,,,,,,,,,,,
5791,47,120,223,,,,,,,,,,,,
5792,89,123,96,,,,,,,,,,,,
5793,131,126,224,,,,,,,,,,,,
5794,173,129,97,,,,,,,,,,,,
5795,5,132,225,,,,,,,,,,,,
5796,47,135,98,,,,,,,,,,,,
5797,89,138,226,,,,,,,,,,,,
5798,131,141,99,,,,,,,,,,,,
5799,173,144,227,,,,,,,,,,,,
5800,5,147,0,,,,,,,,,,,,
5801,47,150,128,,,,,,,,,,,,
5802,89,153,1,,,,,,,,,,,,
5803,131,156,129,,,,,,,,,,,,
5804,173,159,2,,,,,,,,,,,,
5805,5,162,130,,,,,,,,,,,,
5806,47,165,3,,,,,,,,,,,,
5807,89,168,131,,,,,,,,,,,,
5808,131,171,4,,,,,,,,,,,,
5809,173,174,132,,,,,,,,,,,,
5810,5,177,5,,,,,,,,,,,,
5811,47,180,133,,,,,,,,,,,,
5812,89,183,6,,,,,,,,,,,,
5813,131,186,134,,,,,,,,,,,,
5814,173,189,7,,,,,,,,,,,,
5815,5,192,135,,,,,,,,,,,,
5816,47,195,8,,,,,,,,,,,,
5817,89,198,136,,,,,,,,,,,,
5818,131,201,9,,,,,,,,,,,,
5819,173,204,137,,,,,,,,,,,,
5820,5,207,10,,,,,,,,,,,,
5821,47,210,138,,,,,,,,,,,,
5822,89,0,11,,,,,,,,,,,,
5823,131,3,139,,,,,,,,,,,,
5824,173,6,12,,,,,,,,,,,,
5825,5,9,140,,,,,,,,,,,,
5826,47,12,13,,,,,,,,,,,,
5827,89,15,141,,,,,,,,,,,,
5828,131,18,14,,,,,,,,,,,,
5829,173,21,142,,,,,,,,,,,,
5830,5,24,15,,,,,,,,,,,,
5831,47,27,143,,,,,,,,,,,,
5832,89,30,16,,,,,,,,,,,,
5833,131,33,144,,,,,,,,,,,,
5834,173,36,17,,,,,,,,,,,,
5835,5,39,145,,,,,,,,,,,,
5836,47,42,18,,,,,,,,,,,,
5837,89,45,146,,,,,,,,,,,,
5838,131,48,19,,,,,,,,,,,,
5839,173,51,147,,,,,,,,,,,,
5840,5,54,20,,,,,,,,,,,,
5841,47,57,148,,,,,,,,,,,,
5842,89,60,21,,,,,,,,,,,,
5843,131,63,149,,,,,,,,,,,,
5844,173,66,22,,,,,,,,,,,,
5845,5,69,150,,,,,,,,,,,,
5846,47,72,23,,,,,,,,,,,,
5847,89,75,151,,,,,,,,,,,,
5848,131,78,24,,,,,,,,,,,,
5849,173,81,152,,,,,,,,,,,,
5850,5,84,25,,,,,,,,,,,,
5851,47,87,153,,,,,,,,,,,,
5852,89,90,26,,,,,,,,,,,,
5853,131,93,154,,,,,,,,,,,,
5854,173,96,27,,,,,,,,,,,,
5855,5,99,155,,,,,,,,,,,,
5856,47,102,28,,,,,,,,,,,,
5857,89,105,156,,,,,,,,,,,,
5858,131,108,29,,,,,,,,,,,,
5859,173,111,157,,,,,,,,,,,,
5860,5,114,30,,,,,,,,,,,,
5861,47,117,158,,,,,,,,,,,,
5862,89,120,31,,,,,,,,,,,,
5863,131,123,159,,,,,,,,,,,,
5864,173,126,32,,,,,,,,,,,,
5865,5,129,160,,,,,,,,,,,,
5866,47,132,33,,,,,,,,,,,,
5867,89,135,161,,,,,,,,,,,,
5868,131,138,34,,,,,,,,,,,,
5869,173,141,162,,,,,,,,,,,,
5870,5,144,35,,,,,,,,,,,,
5871,47,147,163,,,,,,,,,,,,
5872,89,150,36,,,,,,,,,,,,
5873,131,153,164,,,,,,,,,,,,
5874,173,156,37,,,,,,,,,,,,
5875,5,159,165,,,,,,,,,,,,
5876,47,162,38,,,,,,,,,,,,
5877,89,165,166,,,,,,,,,,,,
5878,131,168,39,,,,,,,,,,,,
5879,173,171,167,,,,,,,,,,,,
5880,5,174,40,,,,,,,,,,,,
5881,47,177,168,,,,,,,,,,,,
5882,89,180,41,,,,,,,,,,,,
5883,131,183,169,,,,,,,,,,,,
5884,173,186,42,,,,,,,,,,,,
5885,5,189,170,,,,,,,,,,,,
5886,47,192,43,,,,,,,,,,,,
5887,89,195,171,,,,,,,,,,,,
5888,131,198,44,,,,,,,,,,,,
5889,173,201,172,,,,,,,,,,,,
5890,5,204,45,,,,,,,,,,,,
5891,47,207,173,,,,,,,,,,,,
5892,89,210,46,,,,,,,,,,,,
5893,131,0,174,,,,,,,,,,,,
5894,173,3,47,,,,,,,,,,,,
5895,5,6,175,,,,,,,,,,,,
5896,47,9,48,,,,,,,,,,,,
5897,89,12,176,,,,,,,,,,,,
5898,131,15,49,,,,,,,,,,,,
5899,173,18,177,,,,,,,,,,,,
5900,5,21,50,,,,,,,,,,,,
5901,47,24,178,,,,,,,,,,,,
5902,89,27,51,,,,,,,,,,,,
5903,131,30,179,,,,,,,,,,,,
5904,173,33,52,,,,,,,,,,,,
5905,5,36,180,,,,,,,,,,,,
5906,47,39,53,,,,,,,,,,,,
5907,89,42,181,,,,,,,,,,,,
5908,131,45,54,,,,,,,,,,,,
5909,173,48,182,,,,,,,,,,,,
5910,5,51,55,,,,,,,,,,,,
5911,47,54,183,,,,,,,,,,,,
5912,89,57,56,,,,,,,,,,,,
5913,131,60,184,,,,,,,,,,,,
5914,173,63,57,,,,,,,,,,,,
5915,5,66,185,,,,,,,,,,,,
5916,47,69,58,,,,,,,,,,,,
5917,89,72,186,,,,,,,,,,,,
5918,131,75,59,,,,,,,,,,,,
5919,173,78,187,,,,,,,,,,,,
5920,5,81,60,,,,,,,,,,,,
5921,47,84,188,,,,,,,,,,,,
5922,89,87,61,,,,,,,,,,,,
5923,131,90,189,,,,,,,,,,,,
5924,173,93,62,,,,,,,,,,,,
5925,5,96,190,,,,,,,,,,,,
5926,47,99,63,,,,,,,,,,,,
5927,89,102,191,,,,,,,,,,,,
5928,131,105,64,,,,,,,,,,,,
5929,173,108,192,,,,,,,,,,,,
5930,5,111,65,,,,,,,,,,,,
5931,47,114,193,,,,,,,,,,,,
5932,89,117,66,,,,,,,,,,,,
5933,131,120,194,,,,,,,,,,,,
5934,173,123,67,,,,,,,,,,,,
5935,5,126,195,,,,,,,,,,,,
5936,47,129,68,,,,,,,,,,,,
5937,89,132,196,,,,,,,,,,,,
5938,131,135,69,,,,,,,,,,,,
5939,173,138,197,,,,,,,,,,,,
5940,5,141,70,,,,,,,,,,,,
5941,47,144,198,,,,,,,,,,,,
5942,89,147,71,,,,,,,,,,,,
5943,131,150,199,,,,,,,,,,,,
5944,173,153,72,,,,,,,,,,,,
5945,5,156,200,,,,,,,,,,,,
5946,47,159,73,,,,,,,,,,,,
5947,89,162,201,,,,,,,,,,,,
5948,131,165,74,,,,,,,,,,,,
5949,173,168,202,,,,,,,,,,,,
5950,5,171,75,,,,,,,,,,,,
5951,47,174,203,,,,,,,,,,,,
5952,89,177,76,,,,,,,,,,,,
5953,131,180,204,,,,,,,,,,,,
5954,173,183,77,,,,,,,,,,,,
5955,5,186,205,,,,,,,,,,,,
5956,47,189,78,,,,,,,,,,,,
5957,89,192,206,,,,,,,,,,,,
5958,131,195,79,,,,,,,,,,,,
5959,173,198,207,,,,,,,,,,,,
5960,5,201,80,,,,,,,,,,,,
5961,47,204,208,,,,,,,,,,,,
5962,89,207,81,,,,,,,,,,,,
5963,131,210,209,,,,,,,,,,,,
5964,173,0,82,,,,,,,,,,,,
5965,5,3,210,,,,,,,,,,,,
5966,47,6,83,,,,,,,,,,,,
5967,89,9,211,,,,,,,,,,,,
5968,131,12,84,,,,,,,,,,,,
5969,173,15,212,,,,,,,,,,,,
5970,5,18,85,,,,,,,,,,,,
5971,47,21,213,,,,,,,,,,,,
5972,89,24,86,,,,,,,,,,,,
5973,131,27,214,,,,,,,,,,,,
5974,173,30,87,,,,,,,,,,,,
5975,5,33,215,,,,,,,,,,,,
5976,47,36,88,,,,,,,,,,,,
5977,89,39,216,,,,,,,,,,,,
5978,131,42,89,,,,,,,,,,,,
5979,173,45,217,,,,,,,,,,,,
5980,5,48,90,,,,,,,,,,,,
5981,47,51,218,,,,,,,,,,,,
5982,89,54,91,,,,,,,,,,,,
5983,131,57,219,,,,,,,,,,,,
5984,173,60,92,,,,,,,,,,,,
5985,5,63,220,,,,,,,,,,,,
5986,47,66,93,,,,,,,,,,,,
5987,89,69,221,,,,,,,,,,,,
5988,131,72,94,,,,,,,,,,,,
5989,173,75,222,,,,,,,,,,,,
5990,5,78,95,,,,,,,,,,,,
5991,47,81,223,,,,,,,,,,,,
5992,89,84,96,,,,,,,,,,,,
5993,131,87,224,,,,,,,,,,,,
5994,173,90,97,,,,,,,,,,,,
5995,5,93,225,,,,,,,,,,,,
5996,47,96,98,,,,,,,,,,,,
5997,89,99,226,,,,,,,,,,,,
5998,131,102,99,,,,,,,,,,,,
5999,173,105,227,,,,,,,,,,,,
6000,6,108,0,,,,,,,,,,,,
6001,48,111,128,,,,,,,,,,,,
6002,90,114,1,,,,,,,,,,,,
6003,132,117,129,,,,,,,,,,,,
6004,174,120,2,,,,,,,,,,,,
6005,6,123,130,,,,,,,,,,,,
6006,48,126,3,,,,,,,,,,,,
6007,90,129,131,,,,,,,,,,,,
6008,132,132,4,,,,,,,,,,,,
6009,174,135,132,,,,,,,,,,,,
6010,6,138,5,,,,,,,,,,,,
6011,48,141,133,,,,,,,,,,,,
6012,90,144,6,,,,,,,,,,,,
6013,132,147,134,,,,,,,,,,,,
6014,174,150,7,,,,,,,,,,,,
6015,6,153,135,,,,,,,,,,,,
6016,48,156,8,,,,,,,,,,,,
6017,90,159,136,,,,,,,,,,,,
6018,132,162,9,,,,,,,,,,,,
6019,174,165,137,,,,,,,,,,,,
6020,6,168,10,,,,,,,,,,,,
6021,48,171,138,,,,,,,,,,,,
6022,90,174,11,,,,,,,,,,,,
6023,132,177,139,,,,,,,,,,,,
6024,174,180,12,,,,,,,,,,,,
6025,6,183,140,,,,,,,,,,,,
6026,48,186,13,,,,,,,,,,,,
6027,90,189,141,,,,,,,,,,,,
6028,132,192,14,,,,,,,,,,,,
6029,174,195,142,,,,,,,,,,,,
6030,6,198,15,,,,,,,,,,,,
6031,48,201,143,,,,,,,,,,,,
6032,90,204,16,,,,,,,,,,,,
6033,132,207,144,,,,,,,,,,,,
6034,174,210,17,,,,,,,,,,,,
6035,6,0,145,,,,,,,,,,,,
6036,48,3,18,,,,,,,,,,,,
6037,90,6,146,,,,,,,,,,,,
6038,132,9,19,,,,,,,,,,,,
6039,174,12,147,,,,,,,,,,,,
6040,6,15,20,,,,,,,,,,,,
6041,48,18,148,,,,,,,,,,,,
6042,90,21,21,,,,,,,,,,,,
6043,132,24,149,,,,,,,,,,,,
6044,174,27,22,,,,,,,,,,,,
6045,6,30,150,,,,,,,,,,,,
6046,48,33,23,,,,,,,,,,,,
6047,90,36,151,,,,,,,,,,,,
6048,132,39,24,,,,,,,,,,,,
6049,174,42,152,,,,,,,,,,,,
6050,6,45,25,,,,,,,,,,,,
6051,48,48,153,,,,,,,,,,,,
6052,90,51,26,,,,,,,,,,,,
6053,132,54,154,,,,,,,,,,,,
6054,174,57,27,,,,,,,,,,,,
6055,6,60,155,,,,,,,,,,,,
6056,48,63,28,,,,,,,,,,,,
6057,90,66,156,,,,,,,,,,,,
6058,132,69,29,,,,,,,,,,,,
6059,174,72,157,,,,,,,,,,,,
6060,6,75,30,,,,,,,,,,,,
6061,48,78,158,,,,,,,,,,,,
6062,90,81,31,,,,,,,,,,,,
6063,132,84,159,,,,,,,,,,,,
6064,174,87,32,,,,,,,,,,,,
6065,6,90,160,,,,,,,,,,,,
6066,48,93,33,,,,,,,,,,,,
